Sensor Name,Timestamp,Week,Week Day,Unix,Slice,Relative Time,Longitude,Latitude,mean_PM10,mean_PM1,mean_CO,mean_NO2,Date
PER_EMOTE_1908,31/12/2019 04:00,5,Tuesday,1577764380,1753071,186780,-1.623102374,54.9721388,,,135.6420207,27.7750395,31
PER_EMOTE_1908,31/12/2019 04:15,5,Tuesday,1577765280,1753072,187680,-1.623102374,54.9721388,,,87.54181423,32.00926364,31
PER_EMOTE_1908,31/12/2019 04:30,5,Tuesday,1577766240,1753073,188640,-1.623102374,54.9721388,,,24.2944792,32.68996461,31
PER_EMOTE_1908,31/12/2019 04:45,5,Tuesday,1577767080,1753074,189480,-1.623102374,54.9721388,,,11.55648534,31.90057684,31
PER_EMOTE_1908,31/12/2019 05:00,5,Tuesday,1577767980,1753075,190380,-1.623102374,54.9721388,,,88.28485296,28.44480737,31
PER_EMOTE_1908,31/12/2019 05:15,5,Tuesday,1577768880,1753076,191280,-1.623102374,54.9721388,,,98.50389205,31.08629402,31
PER_EMOTE_1908,31/12/2019 05:30,5,Tuesday,1577769780,1753077,192180,-1.623102374,54.9721388,,,98.73761215,30.93418818,31
PER_EMOTE_1908,31/12/2019 05:45,5,Tuesday,1577770680,1753078,193080,-1.623102374,54.9721388,,,62.34399722,32.58214628,31
PER_EMOTE_1908,31/12/2019 06:00,5,Tuesday,1577771580,1753079,193980,-1.623102374,54.9721388,,,37.68117507,31.28188947,31
PER_EMOTE_1908,31/12/2019 06:15,5,Tuesday,1577772540,1753080,194940,-1.623102374,54.9721388,,,63.47196543,31.16054071,31
PER_EMOTE_1908,31/12/2019 06:30,5,Tuesday,1577773380,1753081,195780,-1.623102374,54.9721388,,,97.44779711,30.02891457,31
PER_EMOTE_1908,31/12/2019 06:45,5,Tuesday,1577774280,1753082,196680,-1.623102374,54.9721388,,,52.36078358,33.73643448,31
PER_EMOTE_1908,31/12/2019 07:00,5,Tuesday,1577775240,1753083,197640,-1.623102374,54.9721388,,,71.64666076,31.44359291,31
PER_EMOTE_1908,31/12/2019 07:15,5,Tuesday,1577776080,1753084,198480,-1.623102374,54.9721388,,,42.27470229,33.13708902,31
PER_EMOTE_1908,31/12/2019 07:30,5,Tuesday,1577777040,1753085,199440,-1.623102374,54.9721388,,,9.464016704,38.07491962,31
PER_EMOTE_1908,31/12/2019 07:45,5,Tuesday,1577777880,1753086,200280,-1.623102374,54.9721388,,,4.125250254,39.96404346,31
PER_EMOTE_1908,31/12/2019 08:00,5,Tuesday,1577779440,1753088,201840,-1.623102374,54.9721388,,,1.037937121,46.04811773,31
PER_EMOTE_1908,31/12/2019 08:15,5,Tuesday,1577779680,1753088,202080,-1.623102374,54.9721388,,,0.547819339,43.32297918,31
PER_EMOTE_1908,31/12/2019 08:30,5,Tuesday,1577780640,1753089,203040,-1.623102374,54.9721388,,,1.212712821,43.6641251,31
PER_EMOTE_1908,31/12/2019 08:45,5,Tuesday,1577781480,1753090,203880,-1.623102374,54.9721388,,,0.475633225,47.99516545,31
PER_EMOTE_1908,31/12/2019 09:00,5,Tuesday,1577782380,1753091,204780,-1.623102374,54.9721388,,,0.166822416,50.31272979,31
PER_EMOTE_1908,31/12/2019 09:15,5,Tuesday,1577783280,1753092,205680,-1.623102374,54.9721388,,,0.049662477,53.85249259,31
PER_EMOTE_1908,31/12/2019 09:30,5,Tuesday,1577784240,1753093,206640,-1.623102374,54.9721388,,,0.016281776,54.4544007,31
PER_EMOTE_1908,31/12/2019 09:45,5,Tuesday,1577785140,1753094,207540,-1.623102374,54.9721388,,,0.007008771,53.46476274,31
PER_EMOTE_1908,31/12/2019 10:00,5,Tuesday,1577785980,1753095,208380,-1.623102374,54.9721388,,,0.002299391,51.22297877,31
PER_EMOTE_1908,31/12/2019 10:15,5,Tuesday,1577786880,1753096,209280,-1.623102374,54.9721388,,,5.637143967,51.37286807,31
PER_EMOTE_1908,31/12/2019 10:30,5,Tuesday,1577787780,1753097,210180,-1.623102374,54.9721388,,,5.637143967,50.97729527,31
PER_EMOTE_1908,31/12/2019 10:45,5,Tuesday,1577788800,1753098,211200,-1.623102374,54.9721388,,,5.637143967,53.86883748,31
PER_EMOTE_1908,31/12/2019 11:00,5,Tuesday,1577789580,1753099,211980,-1.623102374,54.9721388,,,5.637143967,53.8408005,31
PER_EMOTE_1908,31/12/2019 11:15,5,Tuesday,1577790540,1753100,212940,-1.623102374,54.9721388,,,5.637143967,51.32563729,31
PER_EMOTE_1908,31/12/2019 11:30,5,Tuesday,1577791380,1753101,213780,-1.623102374,54.9721388,,,5.637143967,50.59190619,31
PER_EMOTE_1908,31/12/2019 11:45,5,Tuesday,1577792340,1753102,214740,-1.623102374,54.9721388,,,5.637143967,49.81994828,31
PER_EMOTE_1908,31/12/2019 12:00,5,Tuesday,1577793180,1753103,215580,-1.623102374,54.9721388,,,5.637143967,48.90942906,31
PER_EMOTE_1908,31/12/2019 12:15,5,Tuesday,1577794080,1753104,216480,-1.623102374,54.9721388,,,5.637143967,51.19857159,31
PER_EMOTE_1908,31/12/2019 12:30,5,Tuesday,1577795280,1753105,217680,-1.623102374,54.9721388,,,5.637143967,55.51675388,31
PER_EMOTE_1908,31/12/2019 12:45,5,Tuesday,1577795940,1753106,218340,-1.623102374,54.9721388,,,5.637143967,62.80978253,31
PER_EMOTE_1908,31/12/2019 13:00,5,Tuesday,1577796840,1753107,219240,-1.623102374,54.9721388,,,5.637143967,69.87089584,31
PER_EMOTE_1908,31/12/2019 13:15,5,Tuesday,1577797680,1753108,220080,-1.623102374,54.9721388,,,5.637143967,71.62740712,31
PER_EMOTE_1908,31/12/2019 13:30,5,Tuesday,1577798580,1753109,220980,-1.623102374,54.9721388,,,5.637143967,71.87537404,31
PER_EMOTE_1908,31/12/2019 13:45,5,Tuesday,1577799540,1753110,221940,-1.623102374,54.9721388,,,5.637143967,72.86957935,31
PER_EMOTE_1908,31/12/2019 14:00,5,Tuesday,1577800380,1753111,222780,-1.623102374,54.9721388,,,5.637143967,71.47964,31
PER_EMOTE_1908,31/12/2019 14:15,5,Tuesday,1577801340,1753112,223740,-1.623102374,54.9721388,,,5.637143967,73.01946434,31
PER_EMOTE_1908,31/12/2019 14:30,5,Tuesday,1577802420,1753113,224820,-1.623102374,54.9721388,,,5.637143967,72.46713051,31
PER_EMOTE_1908,31/12/2019 14:45,5,Tuesday,1577803080,1753114,225480,-1.623102374,54.9721388,,,5.637143967,77.35055287,31
PER_EMOTE_1908,31/12/2019 15:00,5,Tuesday,1577804040,1753115,226440,-1.623102374,54.9721388,,,5.637143967,80.16394239,31
PER_EMOTE_1908,31/12/2019 15:15,5,Tuesday,1577804940,1753116,227340,-1.623102374,54.9721388,,,5.637143967,77.12343858,31
PER_EMOTE_1908,31/12/2019 15:30,5,Tuesday,1577805900,1753117,228300,-1.623102374,54.9721388,,,5.637143967,74.20325007,31
PER_EMOTE_1908,31/12/2019 15:45,5,Tuesday,1577806920,1753118,229320,-1.623102374,54.9721388,,,5.637143967,76.22495168,31
PER_EMOTE_1908,31/12/2019 16:00,5,Tuesday,1577807640,1753119,230040,-1.623102374,54.9721388,,,5.637143967,83.46185546,31
PER_EMOTE_1908,31/12/2019 16:15,5,Tuesday,1577808600,1753120,231000,-1.623102374,54.9721388,,,5.637143967,89.37653973,31
PER_EMOTE_1908,31/12/2019 16:30,5,Tuesday,1577809380,1753121,231780,-1.623102374,54.9721388,,,5.637143967,89.5774393,31
PER_EMOTE_1908,31/12/2019 16:45,5,Tuesday,1577810340,1753122,232740,-1.623102374,54.9721388,,,5.637143967,83.63018391,31
PER_EMOTE_1908,31/12/2019 17:00,5,Tuesday,1577811300,1753123,233700,-1.623102374,54.9721388,,,5.637143967,81.06596487,31
PER_EMOTE_1908,31/12/2019 17:15,5,Tuesday,1577812200,1753124,234600,-1.623102374,54.9721388,,,5.637143967,82.21495786,31
PER_EMOTE_1908,31/12/2019 17:30,5,Tuesday,1577813340,1753125,235740,-1.623102374,54.9721388,,,5.637143967,83.03535878,31
PER_EMOTE_1908,31/12/2019 17:45,5,Tuesday,1577813880,1753126,236280,-1.623102374,54.9721388,,,5.637143967,83.07078539,31
PER_EMOTE_1908,31/12/2019 18:00,5,Tuesday,1577814780,1753127,237180,-1.623102374,54.9721388,,,5.637143967,82.525115,31
PER_EMOTE_1908,31/12/2019 18:15,5,Tuesday,1577815800,1753128,238200,-1.623102374,54.9721388,,,5.637143967,81.83251713,31
PER_EMOTE_1908,31/12/2019 18:30,5,Tuesday,1577816700,1753129,239100,-1.623102374,54.9721388,,,5.637143967,81.67003317,31
PER_EMOTE_1908,31/12/2019 18:45,5,Tuesday,1577817540,1753130,239940,-1.623102374,54.9721388,,,5.637143967,83.30626783,31
PER_EMOTE_1908,31/12/2019 19:00,5,Tuesday,1577818440,1753131,240840,-1.623102374,54.9721388,,,5.637143967,83.60326048,31
PER_EMOTE_1908,31/12/2019 19:15,5,Tuesday,1577819340,1753132,241740,-1.623102374,54.9721388,,,5.637143967,83.39017049,31
PER_EMOTE_1908,31/12/2019 19:30,5,Tuesday,1577820300,1753133,242700,-1.623102374,54.9721388,,,5.637143967,80.80793485,31
PER_EMOTE_1908,31/12/2019 19:45,5,Tuesday,1577821140,1753134,243540,-1.623102374,54.9721388,,,5.637143967,74.47161875,31
PER_EMOTE_1908,31/12/2019 20:00,5,Tuesday,1577821980,1753135,244380,-1.623102374,54.9721388,,,5.637143967,67.6260186,31
PER_EMOTE_1908,31/12/2019 20:15,5,Tuesday,1577822880,1753136,245280,-1.623102374,54.9721388,,,5.637143967,63.71610419,31
PER_EMOTE_1908,31/12/2019 20:30,5,Tuesday,1577823780,1753137,246180,-1.623102374,54.9721388,,,5.637143967,57.32172678,31
PER_EMOTE_1908,31/12/2019 20:45,5,Tuesday,1577824740,1753138,247140,-1.623102374,54.9721388,,,5.637143967,50.76406656,31
PER_EMOTE_1908,31/12/2019 21:00,5,Tuesday,1577825580,1753139,247980,-1.623102374,54.9721388,,,5.637143967,47.8691157,31
PER_EMOTE_1908,31/12/2019 21:15,5,Tuesday,1577826540,1753140,248940,-1.623102374,54.9721388,,,5.637143967,45.8568173,31
PER_EMOTE_1908,31/12/2019 21:30,5,Tuesday,1577827560,1753141,249960,-1.623102374,54.9721388,,,5.637143967,43.08650268,31
PER_EMOTE_1908,31/12/2019 21:45,5,Tuesday,1577828280,1753142,250680,-1.623102374,54.9721388,,,5.637143967,41.15401145,31
PER_EMOTE_1908,31/12/2019 22:00,5,Tuesday,1577829300,1753143,251700,-1.623102374,54.9721388,,,5.637143967,42.53980582,31
PER_EMOTE_1908,31/12/2019 22:15,5,Tuesday,1577830080,1753144,252480,-1.623102374,54.9721388,,,5.637143967,46.74221652,31
PER_EMOTE_1908,31/12/2019 22:30,5,Tuesday,1577831040,1753145,253440,-1.623102374,54.9721388,,,5.637143967,46.20620205,31
PER_EMOTE_1908,31/12/2019 22:45,5,Tuesday,1577832000,1753146,254400,-1.623102374,54.9721388,,,5.637143967,44.40265348,31
PER_EMOTE_1908,31/12/2019 23:00,5,Tuesday,1577832900,1753147,255300,-1.623102374,54.9721388,,,5.637143967,41.98870515,31
PER_EMOTE_1908,31/12/2019 23:15,5,Tuesday,1577833740,1753148,256140,-1.623102374,54.9721388,,,38.48668824,34.42262762,31
PER_EMOTE_1908,31/12/2019 23:30,5,Tuesday,1577834640,1753149,257040,-1.623102374,54.9721388,,,83.54462444,30.23206197,31
PER_EMOTE_1908,31/12/2019 23:45,5,Tuesday,1577835540,1753150,257940,-1.623102374,54.9721388,,,114.7901595,28.02809293,31
PER_EMOTE_1908,01/01/2020 00:00,5,Tuesday,1577836440,1753151,258840,-1.623102374,54.9721388,,,123.964828,25.90506026,1
PER_EMOTE_1908,01/01/2020 00:15,5,Wednesday,1577837580,1753152,259980,-1.623102374,54.9721388,,,130.218119,23.40988706,1
PER_EMOTE_1908,01/01/2020 00:30,5,Wednesday,1577838180,1753153,260580,-1.623102374,54.9721388,,,141.4916284,23.05595289,1
PER_EMOTE_1908,01/01/2020 00:45,5,Wednesday,1577839140,1753154,261540,-1.623102374,54.9721388,,,152.9582061,20.81653729,1
PER_EMOTE_1908,01/01/2020 01:00,5,Wednesday,1577839980,1753155,262380,-1.623102374,54.9721388,,,162.4326644,17.86739212,1
PER_EMOTE_1908,01/01/2020 01:15,5,Wednesday,1577840940,1753156,263340,-1.623102374,54.9721388,,,166.9924114,16.04709544,1
PER_EMOTE_1908,01/01/2020 01:30,5,Wednesday,1577841840,1753157,264240,-1.623102374,54.9721388,,,168.6727197,14.73727247,1
PER_EMOTE_1908,01/01/2020 01:45,5,Wednesday,1577842740,1753158,265140,-1.623102374,54.9721388,,,163.0750024,14.27476838,1
PER_EMOTE_1908,01/01/2020 02:00,5,Wednesday,1577843580,1753159,265980,-1.623102374,54.9721388,,,142.0768558,15.85463656,1
PER_EMOTE_1908,01/01/2020 02:15,5,Wednesday,1577844540,1753160,266940,-1.623102374,54.9721388,,,119.5699932,18.98387638,1
PER_EMOTE_1908,01/01/2020 02:30,5,Wednesday,1577845440,1753161,267840,-1.623102374,54.9721388,,,47.99957471,34.89521183,1
PER_EMOTE_1908,01/01/2020 02:45,5,Wednesday,1577846340,1753162,268740,-1.623102374,54.9721388,,,25.26196632,40.02139926,1
PER_EMOTE_1908,01/01/2020 03:00,5,Wednesday,1577847240,1753163,269640,-1.623102374,54.9721388,,,12.74185659,44.47030552,1
PER_EMOTE_1908,01/01/2020 03:15,5,Wednesday,1577848200,1753164,270600,-1.623102374,54.9721388,,,2.534877402,42.72835077,1
PER_EMOTE_1908,01/01/2020 03:30,5,Wednesday,1577849040,1753165,271440,-1.623102374,54.9721388,,,0.599627029,48.32425367,1
PER_EMOTE_1908,01/01/2020 03:45,5,Wednesday,1577849880,1753166,272280,-1.623102374,54.9721388,,,0.165414009,43.96173603,1
PER_EMOTE_1908,01/01/2020 04:00,5,Wednesday,1577850780,1753167,273180,-1.623102374,54.9721388,,,0.03904438,46.02392098,1
PER_EMOTE_1908,01/01/2020 04:15,5,Wednesday,1577851680,1753168,274080,-1.623102374,54.9721388,,,0.009575089,44.32656157,1
PER_EMOTE_1908,01/01/2020 04:30,5,Wednesday,1577852580,1753169,274980,-1.623102374,54.9721388,,,0.00229835,42.22842152,1
PER_EMOTE_1908,01/01/2020 04:45,5,Wednesday,1577853480,1753170,275880,-1.623102374,54.9721388,,,0.014713999,41.60128891,1
PER_EMOTE_1908,01/01/2020 05:00,5,Wednesday,1577854380,1753171,276780,-1.623102374,54.9721388,,,0.014713999,39.06569985,1
PER_EMOTE_1908,01/01/2020 05:15,5,Wednesday,1577855280,1753172,277680,-1.623102374,54.9721388,,,0.014713999,31.1081348,1
PER_EMOTE_1908,01/01/2020 05:30,5,Wednesday,1577856240,1753173,278640,-1.623102374,54.9721388,,,0.014713999,29.42581621,1
PER_EMOTE_1908,01/01/2020 05:45,5,Wednesday,1577857080,1753174,279480,-1.623102374,54.9721388,,,0.014713999,31.77717987,1
PER_EMOTE_1908,01/01/2020 06:00,5,Wednesday,1577858040,1753175,280440,-1.623102374,54.9721388,,,0.014713999,32.14966827,1
PER_EMOTE_1908,01/01/2020 06:15,5,Wednesday,1577858940,1753176,281340,-1.623102374,54.9721388,,,0.014713999,30.33842071,1
PER_EMOTE_1908,01/01/2020 06:30,5,Wednesday,1577859840,1753177,282240,-1.623102374,54.9721388,,,0.014713999,30.07281236,1
PER_EMOTE_1908,01/01/2020 06:45,5,Wednesday,1577860740,1753178,283140,-1.623102374,54.9721388,,,0.014713999,29.969603,1
PER_EMOTE_1908,01/01/2020 07:00,5,Wednesday,1577861580,1753179,283980,-1.623102374,54.9721388,,,0.014713999,29.55601872,1
PER_EMOTE_1908,01/01/2020 07:15,5,Wednesday,1577862480,1753180,284880,-1.623102374,54.9721388,,,0.014713999,30.15891378,1
PER_EMOTE_1908,01/01/2020 07:30,5,Wednesday,1577863380,1753181,285780,-1.623102374,54.9721388,,,0.014713999,29.41319068,1
PER_EMOTE_1908,01/01/2020 07:45,5,Wednesday,1577864340,1753182,286740,-1.623102374,54.9721388,,,0.014713999,30.16487851,1
PER_EMOTE_1908,01/01/2020 10:15,5,Wednesday,1577873340,1753192,295740,-1.623102374,54.9721388,,,0.005828409,27.43287171,1
PER_EMOTE_1908,01/01/2020 10:30,5,Wednesday,1577874180,1753193,296580,-1.623102374,54.9721388,,,0.001622201,27.4844748,1
PER_EMOTE_1908,01/01/2020 10:45,5,Wednesday,1577875140,1753194,297540,-1.623102374,54.9721388,,,5.915191789,29.16731879,1
PER_EMOTE_1908,01/01/2020 11:00,5,Wednesday,1577875980,1753195,298380,-1.623102374,54.9721388,,,5.915191789,33.58409176,1
PER_EMOTE_1908,01/01/2020 11:15,5,Wednesday,1577877000,1753196,299400,-1.623102374,54.9721388,,,7.342785368,37.70182614,1
PER_EMOTE_1908,01/01/2020 11:30,5,Wednesday,1577877840,1753197,300240,-1.623102374,54.9721388,,,4.10472129,36.16806562,1
PER_EMOTE_1908,01/01/2020 11:45,5,Wednesday,1577878740,1753198,301140,-1.623102374,54.9721388,,,1.799420501,35.02301454,1
PER_EMOTE_1908,01/01/2020 12:00,5,Wednesday,1577879640,1753199,302040,-1.623102374,54.9721388,,,0.643345164,35.39908496,1
PER_EMOTE_1908,01/01/2020 12:15,5,Wednesday,1577880660,1753200,303060,-1.623102374,54.9721388,,,0.320025107,35.81847188,1
PER_EMOTE_1908,01/01/2020 12:30,5,Wednesday,1577881740,1753201,304140,-1.623102374,54.9721388,,,0.14332887,37.11907331,1
PER_EMOTE_1908,01/01/2020 12:45,5,Wednesday,1577882280,1753202,304680,-1.623102374,54.9721388,,,0.057859387,40.88983535,1
PER_EMOTE_1908,01/01/2020 13:00,5,Wednesday,1577883240,1753203,305640,-1.623102374,54.9721388,,,0.021101227,44.63586899,1
PER_EMOTE_1908,01/01/2020 13:15,5,Wednesday,1577884080,1753204,306480,-1.623102374,54.9721388,,,0.010449934,45.8788424,1
PER_EMOTE_1908,01/01/2020 13:30,5,Wednesday,1577885220,1753205,307620,-1.623102374,54.9721388,,,0.00588362,44.03254631,1
PER_EMOTE_1908,01/01/2020 13:45,5,Wednesday,1577885880,1753206,308280,-1.623102374,54.9721388,,,0.004003932,43.65548452,1
PER_EMOTE_1908,01/01/2020 14:00,5,Wednesday,1577886960,1753207,309360,-1.623102374,54.9721388,,,0.003098142,44.8294968,1
PER_EMOTE_1908,01/01/2020 14:15,5,Wednesday,1577887740,1753208,310140,-1.623102374,54.9721388,,,0.002135734,46.83140525,1
PER_EMOTE_1908,01/01/2020 14:30,5,Wednesday,1577888760,1753209,311160,-1.623102374,54.9721388,,,0.001481832,46.59761892,1
PER_EMOTE_1908,01/01/2020 14:45,5,Wednesday,1577889780,1753210,312180,-1.623102374,54.9721388,,,0.001074287,49.46792194,1
PER_EMOTE_1908,01/01/2020 15:00,5,Wednesday,1577890380,1753211,312780,-1.623102374,54.9721388,,,1.643700042,50.7625888,1
PER_EMOTE_1908,01/01/2020 15:15,5,Wednesday,1577891340,1753212,313740,-1.623102374,54.9721388,,,1.643700042,48.42262645,1
PER_EMOTE_1908,01/01/2020 15:30,5,Wednesday,1577892240,1753213,314640,-1.623102374,54.9721388,,,1.643700042,55.77174437,1
PER_EMOTE_1908,01/01/2020 15:45,5,Wednesday,1577893140,1753214,315540,-1.623102374,54.9721388,,,1.643700042,55.83378145,1
PER_EMOTE_1908,01/01/2020 16:00,5,Wednesday,1577894340,1753215,316740,-1.623102374,54.9721388,,,1.643700042,55.75013118,1
PER_EMOTE_1908,01/01/2020 16:15,5,Wednesday,1577894880,1753216,317280,-1.623102374,54.9721388,,,1.643700042,55.28355419,1
PER_EMOTE_1908,01/01/2020 16:30,5,Wednesday,1577895780,1753217,318180,-1.623102374,54.9721388,,,1.643700042,59.83974855,1
PER_EMOTE_1908,01/01/2020 16:45,5,Wednesday,1577896740,1753218,319140,-1.623102374,54.9721388,,,1.643700042,63.07975508,1
PER_EMOTE_1908,01/01/2020 17:00,5,Wednesday,1577897640,1753219,320040,-1.623102374,54.9721388,,,1.643700042,70.1884958,1
PER_EMOTE_1908,01/01/2020 17:15,5,Wednesday,1577898600,1753220,321000,-1.623102374,54.9721388,,,1.643700042,78.12979551,1
PER_EMOTE_1908,01/01/2020 17:30,5,Wednesday,1577899500,1753221,321900,-1.623102374,54.9721388,,,1.643700042,77.45241368,1
PER_EMOTE_1908,01/01/2020 17:45,5,Wednesday,1577900280,1753222,322680,-1.623102374,54.9721388,,,1.643700042,70.69450303,1
PER_EMOTE_1908,01/01/2020 18:00,5,Wednesday,1577901360,1753223,323760,-1.623102374,54.9721388,,,1.643700042,65.62222027,1
PER_EMOTE_1908,01/01/2020 18:15,5,Wednesday,1577902140,1753224,324540,-1.623102374,54.9721388,,,1.643700042,62.16111395,1
PER_EMOTE_1908,01/01/2020 18:30,5,Wednesday,1577903100,1753225,325500,-1.623102374,54.9721388,,,1.643700042,59.60707607,1
PER_EMOTE_1908,01/01/2020 18:45,5,Wednesday,1577904060,1753226,326460,-1.623102374,54.9721388,,,1.643700042,57.72705346,1
PER_EMOTE_1908,01/01/2020 19:00,5,Wednesday,1577904840,1753227,327240,-1.623102374,54.9721388,,,1.643700042,54.64323836,1
PER_EMOTE_1908,01/01/2020 19:15,5,Wednesday,1577905740,1753228,328140,-1.623102374,54.9721388,,,1.643700042,52.007435,1
PER_EMOTE_1908,01/01/2020 19:30,5,Wednesday,1577906580,1753229,328980,-1.623102374,54.9721388,,,1.643700042,50.89953345,1
PER_EMOTE_1908,01/01/2020 19:45,5,Wednesday,1577907540,1753230,329940,-1.623102374,54.9721388,,,1.643700042,50.89224707,1
PER_EMOTE_1908,01/01/2020 20:00,5,Wednesday,1577908380,1753231,330780,-1.623102374,54.9721388,,,1.643700042,51.56154561,1
PER_EMOTE_1908,01/01/2020 20:15,5,Wednesday,1577909340,1753232,331740,-1.623102374,54.9721388,,,1.643700042,50.3610811,1
PER_EMOTE_1908,01/01/2020 20:30,5,Wednesday,1577910180,1753233,332580,-1.623102374,54.9721388,,,1.643700042,46.38354646,1
PER_EMOTE_1908,01/01/2020 20:45,5,Wednesday,1577911140,1753234,333540,-1.623102374,54.9721388,,,1.643700042,47.66401864,1
PER_EMOTE_1908,01/01/2020 21:00,5,Wednesday,1577911980,1753235,334380,-1.623102374,54.9721388,,,1.643700042,49.78084479,1
PER_EMOTE_1908,01/01/2020 21:15,5,Wednesday,1577912880,1753236,335280,-1.623102374,54.9721388,,,1.643700042,47.9822471,1
PER_EMOTE_1908,01/01/2020 21:30,5,Wednesday,1577913840,1753237,336240,-1.623102374,54.9721388,,,1.643700042,44.11267191,1
PER_EMOTE_1908,01/01/2020 21:45,5,Wednesday,1577914740,1753238,337140,-1.623102374,54.9721388,,,1.643700042,40.87382835,1
PER_EMOTE_1908,01/01/2020 22:00,5,Wednesday,1577915700,1753239,338100,-1.623102374,54.9721388,,,1.643700042,39.90655382,1
PER_EMOTE_1908,01/01/2020 22:15,5,Wednesday,1577916540,1753240,338940,-1.623102374,54.9721388,,,1.643700042,38.87321403,1
PER_EMOTE_1908,01/01/2020 22:30,5,Wednesday,1577917440,1753241,339840,-1.623102374,54.9721388,,,1.643700042,37.74902983,1
PER_EMOTE_1908,01/01/2020 22:45,5,Wednesday,1577918280,1753242,340680,-1.623102374,54.9721388,,,1.643700042,38.16259629,1
PER_EMOTE_1908,01/01/2020 23:00,5,Wednesday,1577919180,1753243,341580,-1.623102374,54.9721388,,,1.643700042,37.8342168,1
PER_EMOTE_1908,01/01/2020 23:15,5,Wednesday,1577920080,1753244,342480,-1.623102374,54.9721388,,,1.643700042,36.87034426,1
PER_EMOTE_1908,01/01/2020 23:30,5,Wednesday,1577921040,1753245,343440,-1.623102374,54.9721388,,,1.70498441,36.06418116,1
PER_EMOTE_1908,01/01/2020 23:45,5,Wednesday,1577921940,1753246,344340,-1.623102374,54.9721388,,,11.30740603,33.52609457,1
PER_EMOTE_1703,31/12/2019 04:00,5,Tuesday,1577764860,1753072,187260,-1.622796349,54.9714549,,,132.8237195,51.24302473,31
PER_EMOTE_1703,31/12/2019 04:15,5,Tuesday,1577765340,1753072,187740,-1.622796349,54.9714549,,,49.24953529,59.49255514,31
PER_EMOTE_1703,31/12/2019 04:30,5,Tuesday,1577766240,1753073,188640,-1.622796349,54.9714549,,,12.69807416,56.49184199,31
PER_EMOTE_1703,31/12/2019 04:45,5,Tuesday,1577767140,1753074,189540,-1.622796349,54.9714549,,,2.659779568,51.45943307,31
PER_EMOTE_1703,31/12/2019 05:00,5,Tuesday,1577768040,1753075,190440,-1.622796349,54.9714549,,,18.06024332,48.96690924,31
PER_EMOTE_1703,31/12/2019 05:15,5,Tuesday,1577768940,1753076,191340,-1.622796349,54.9714549,,,14.27177467,49.88179629,31
PER_EMOTE_1703,31/12/2019 05:30,5,Tuesday,1577769840,1753077,192240,-1.622796349,54.9714549,,,6.500581228,48.64366974,31
PER_EMOTE_1703,31/12/2019 05:45,5,Tuesday,1577770740,1753078,193140,-1.622796349,54.9714549,,,1.411007417,49.61197937,31
PER_EMOTE_1703,31/12/2019 06:00,5,Tuesday,1577771640,1753079,194040,-1.622796349,54.9714549,,,0.315834784,47.90887973,31
PER_EMOTE_1703,31/12/2019 06:15,5,Tuesday,1577772540,1753080,194940,-1.622796349,54.9714549,,,0.067924157,53.80625597,31
PER_EMOTE_1703,31/12/2019 06:30,5,Tuesday,1577773440,1753081,195840,-1.622796349,54.9714549,,,0.017679188,65.49235894,31
PER_EMOTE_1703,31/12/2019 06:45,5,Tuesday,1577774340,1753082,196740,-1.622796349,54.9714549,,,0.003199262,61.9270455,31
PER_EMOTE_1703,31/12/2019 07:00,5,Tuesday,1577775240,1753083,197640,-1.622796349,54.9714549,,,0.001140763,65.705366,31
PER_EMOTE_1703,31/12/2019 07:15,5,Tuesday,1577776140,1753084,198540,-1.622796349,54.9714549,,,1.971984629,61.96633168,31
PER_EMOTE_1703,31/12/2019 07:30,5,Tuesday,1577776980,1753085,199380,-1.622796349,54.9714549,,,1.971984629,61.78440479,31
PER_EMOTE_1703,31/12/2019 07:45,5,Tuesday,1577777940,1753086,200340,-1.622796349,54.9714549,,,1.971984629,63.04456837,31
PER_EMOTE_1703,31/12/2019 08:00,5,Tuesday,1577779440,1753088,201840,-1.622796349,54.9714549,,,1.971984629,65.89740055,31
PER_EMOTE_1703,31/12/2019 08:15,5,Tuesday,1577779740,1753088,202140,-1.622796349,54.9714549,,,1.971984629,65.96432663,31
PER_EMOTE_1703,31/12/2019 08:30,5,Tuesday,1577780700,1753089,203100,-1.622796349,54.9714549,,,1.971984629,68.38745081,31
PER_EMOTE_1703,31/12/2019 08:45,5,Tuesday,1577781540,1753090,203940,-1.622796349,54.9714549,,,1.971984629,66.84543876,31
PER_EMOTE_1703,31/12/2019 09:00,5,Tuesday,1577782380,1753091,204780,-1.622796349,54.9714549,,,1.971984629,69.31287364,31
PER_EMOTE_1703,31/12/2019 09:15,5,Tuesday,1577783340,1753092,205740,-1.622796349,54.9714549,,,1.971984629,72.68731563,31
PER_EMOTE_1703,31/12/2019 09:30,5,Tuesday,1577784240,1753093,206640,-1.622796349,54.9714549,,,1.971984629,72.61076875,31
PER_EMOTE_1703,31/12/2019 09:45,5,Tuesday,1577785140,1753094,207540,-1.622796349,54.9714549,,,1.971984629,74.24229766,31
PER_EMOTE_1703,31/12/2019 10:00,5,Tuesday,1577786040,1753095,208440,-1.622796349,54.9714549,,,1.971984629,78.03876691,31
PER_EMOTE_1703,31/12/2019 10:15,5,Tuesday,1577786940,1753096,209340,-1.622796349,54.9714549,,,1.971984629,79.60162539,31
